(115, 115, (565, 4))
(133, 133, (567, 2))
(99, 99, (564, 4))
(66, 66, (568, 1))
(66, 66, (569, 1))
(64, 64, (568, 2))
(723, 723, (568, 3))
(64, 64, (569, 2))
(1514, 1514, (569, 3))
(1514, 1514, (569, 4))
(1514, 1514, (569, 5))
(64, 64, (568, 4))
(1514, 1514, (569, 6))
(1514, 1514, (569, 7))
(1514, 1514, (569, 8))
(64, 64, (568, 5))
(1514, 1514, (569, 9))
(1514, 1514, (569, 10))
(64, 64, (568, 6))
(1514, 1514, (569, 11))
(1514, 1514, (569, 12))
(64, 64, (568, 7))
(1514, 1514, (569, 13))
(1514, 1514, (569, 14))
(64, 64, (568, 8))
(1514, 1514, (569, 15))
(1514, 1514, (569, 16))
(64, 64, (568, 9))
(1514, 1514, (569, 17))
(1514, 1514, (569, 18))
(64, 64, (540, 4))
(64, 64, (568, 10))
(64, 64, (538, 5))
(64, 64, (541, 4))
(64, 64, (539, 5))
(1514, 1514, (569, 19))
(1514, 1514, (569, 20))
(64, 64, (568, 11))
(1514, 1514, (569, 21))
(1514, 1514, (569, 22))
(64, 64, (568, 12))
(1514, 1514, (569, 23))
(1514, 1514, (569, 24))
(1514, 1514, (569, 25))
(64, 64, (568, 13))
(1514, 1514, (569, 26))
(1514, 1514, (569, 27))
(1514, 1514, (569, 28))
(64, 64, (568, 14))
(112, 112, (566, 3))
(1514, 1514, (569, 29))
(1514, 1514, (569, 30))
(64, 64, (568, 15))
(1514, 1514, (569, 31))
(1514, 1514, (569, 32))
(64, 64, (568, 16))
(1514, 1514, (569, 33))
(64, 64, (565, 5))
(1514, 1514, (569, 34))
(64, 64, (568, 17))
(1514, 1514, (569, 35))
(1514, 1514, (569, 36))
(64, 64, (568, 18))
(1514, 1514, (569, 37))
(1514, 1514, (569, 38))
(64, 64, (568, 19))
(1514, 1514, (569, 39))
(1514, 1514, (569, 40))
(1514, 1514, (569, 41))
(64, 64, (568, 20))
(1514, 1514, (569, 42))
(1514, 1514, (569, 43))
(64, 64, (568, 21))
(1514, 1514, (569, 44))
(1514, 1514, (569, 45))
(64, 64, (568, 22))
(1514, 1514, (569, 46))
(1514, 1514, (569, 47))
(64, 64, (568, 23))
(1514, 1514, (569, 48))
(1514, 1514, (569, 49))
(64, 64, (568, 24))
(1514, 1514, (569, 50))
(1514, 1514, (569, 51))
(1514, 1514, (569, 52))
(64, 64, (568, 25))
(1514, 1514, (569, 53))
(1514, 1514, (569, 54))
(1514, 1514, (569, 55))
(64, 64, (568, 26))
(1514, 1514, (569, 56))
(1514, 1514, (569, 57))
(1514, 1514, (569, 58))
(64, 64, (568, 27))
(1514, 1514, (569, 59))
(1514, 1514, (569, 60))
(64, 64, (568, 28))
(1514, 1514, (569, 61))
(1514, 1514, (569, 62))
(1514, 1514, (569, 63))
(64, 64, (568, 29))
(1514, 1514, (569, 64))
(1514, 1514, (569, 65))
(64, 64, (568, 30))
(1514, 1514, (569, 66))
(1514, 1514, (569, 67))
(1514, 1514, (569, 68))
(64, 64, (568, 31))
(1514, 1514, (569, 69))
(1514, 1514, (569, 70))
(64, 64, (568, 32))
(1514, 1514, (569, 71))
(1514, 1514, (569, 72))
(64, 64, (568, 33))
(1514, 1514, (569, 73))
(1514, 1514, (569, 74))
(64, 64, (568, 34))
(1514, 1514, (569, 75))
(1514, 1514, (569, 76))
(64, 64, (568, 35))
(1514, 1514, (569, 77))
(1514, 1514, (569, 78))
(1514, 1514, (569, 79))
(1514, 1514, (569, 80))
(64, 64, (568, 36))
(1514, 1514, (569, 81))
(1514, 1514, (569, 82))
(64, 64, (568, 37))
(1514, 1514, (569, 83))
(1514, 1514, (569, 84))
(64, 64, (568, 38))
(1514, 1514, (569, 85))
(1514, 1514, (569, 86))
(64, 64, (568, 39))
(1514, 1514, (569, 87))
(1514, 1514, (569, 88))
(64, 64, (568, 40))
(1514, 1514, (569, 89))
(1514, 1514, (569, 90))
(1514, 1514, (569, 91))
(64, 64, (568, 41))
(1514, 1514, (569, 92))
(1514, 1514, (569, 93))
(64, 64, (568, 42))
(1514, 1514, (569, 94))
(1514, 1514, (569, 95))
(64, 64, (568, 43))
(1514, 1514, (569, 96))
(1514, 1514, (569, 97))
(64, 64, (568, 44))
(1514, 1514, (569, 98))
(1514, 1514, (569, 99))
(64, 64, (568, 45))
(1514, 1514, (569, 100))
(1514, 1514, (569, 101))
(1514, 1514, (569, 102))
(64, 64, (568, 46))
(1514, 1514, (569, 103))
(1514, 1514, (569, 104))
(64, 64, (568, 47))
(1514, 1514, (569, 105))
(1514, 1514, (569, 106))
(64, 64, (568, 48))
(1514, 1514, (569, 107))
(1514, 1514, (569, 108))
(64, 64, (568, 49))
(1514, 1514, (569, 109))
(1514, 1514, (569, 110))
(64, 64, (568, 50))
(1514, 1514, (569, 111))
(1514, 1514, (569, 112))
(64, 64, (568, 51))
(1514, 1514, (569, 113))
(1514, 1514, (569, 114))
(64, 64, (568, 52))
(1514, 1514, (569, 115))
(1514, 1514, (569, 116))
(64, 64, (568, 53))
(1514, 1514, (569, 117))
(1514, 1514, (569, 118))
(64, 64, (568, 54))
(1514, 1514, (569, 119))
(1514, 1514, (569, 120))
(64, 64, (568, 55))
(1010, 1010, (569, 121))
(112, 112, (567, 3))
(64, 64, (564, 5))
(66, 66, (570, 1))
(66, 66, (571, 1))
(64, 64, (570, 2))
(739, 739, (570, 3))
(64, 64, (571, 2))
(221, 221, (571, 3))
(64, 64, (568, 56))
(65, 65, (430, 37))
(64, 64, (431, 56))
(64, 64, (566, 4))
(64, 64, (565, 6))
(64, 64, (570, 4))
(64, 64, (567, 4))
(64, 64, (564, 6))
(136, 136, (431, 57))
(64, 64, (572, 1))
(64, 64, (566, 5))
(740, 740, (570, 5))
(221, 221, (571, 4))
(740, 740, (570, 6))
(221, 221, (571, 5))
(64, 64, (430, 38))
(64, 64, (573, 1))
(64, 64, (572, 2))
(150, 150, (572, 3))
(64, 64, (573, 2))
(72, 72, (567, 5))
(64, 64, (565, 7))
(64, 64, (5, 76))
(64, 64, (5, 77))
(64, 64, (570, 7))
(133, 133, (573, 3))
(82, 82, (572, 4))
(64, 64, (573, 4))
(83, 83, (572, 5))
(64, 64, (573, 5))
(64, 64, (564, 7))
(117, 117, (5, 78))
(1117, 1117, (5, 79))
(64, 64, (4, 35))
(69, 69, (566, 6))
(80, 80, (573, 6))
(107, 107, (573, 7))
(64, 64, (572, 6))
(64, 64, (565, 8))
(80, 80, (573, 8))
(64, 64, (572, 7))
(207, 207, (573, 9))
(196, 196, (572, 8))
(64, 64, (573, 10))
(64, 64, (564, 8))
(64, 64, (565, 9))
(64, 64, (566, 7))
(64, 64, (566, 8))
(64, 64, (565, 10))
(64, 64, (567, 6))
(64, 64, (567, 7))
(64, 64, (564, 9))
(64, 64, (548, 13))
(64, 64, (547, 10))
(66, 66, (563, 2))
(66, 66, (561, 3))
(64, 64, (559, 9))
(64, 64, (558, 8))
(64, 64, (571, 6))
(64, 64, (570, 8))
(64, 64, (569, 122))
(64, 64, (568, 57))
(256, 256, (4, 36))
(64, 64, (5, 80))
(64, 64, (5, 81))
(64, 64, (5, 82))
(112, 112, (5, 83))
(631, 631, (5, 84))
(64, 64, (4, 37))
(134, 134, (50, 40))
(64, 64, (51, 23))
(64, 64, (475, 7))
(107, 107, (352, 3))
(64, 64, (353, 4))
(107, 107, (353, 5))
(64, 64, (352, 4))
(64, 64, (547, 11))
(64, 64, (568, 58))
(64, 64, (558, 9))
(64, 64, (538, 6))
(64, 64, (539, 6))
(64, 64, (570, 9))
(64, 64, (548, 14))
(64, 64, (569, 123))
(64, 64, (540, 5))
(64, 64, (559, 10))
(64, 64, (541, 5))
(64, 64, (571, 7))
(64, 64, (50, 41))
(64, 64, (50, 42))
(116, 116, (50, 43))
(899, 899, (50, 44))
(64, 64, (51, 24))
(66, 66, (563, 3))
(66, 66, (561, 4))
(66, 66, (574, 1))
(66, 66, (575, 1))
(64, 64, (574, 2))
(764, 764, (574, 3))
(64, 64, (575, 2))
(222, 222, (575, 3))
(64, 64, (554, 4))
(64, 64, (574, 4))
(64, 64, (576, 1))
(64, 64, (562, 4))
(64, 64, (560, 5))
(64, 64, (577, 1))
(64, 64, (576, 2))
(899, 899, (576, 3))
(64, 64, (577, 2))
(64, 64, (544, 8))
(1102, 1102, (577, 3))
(578, 578, (577, 4))
(64, 64, (576, 4))
(1102, 1102, (577, 5))
(1102, 1102, (577, 6))
(64, 64, (576, 5))
(1102, 1102, (577, 7))
(1102, 1102, (577, 8))
(64, 64, (576, 6))
(578, 578, (577, 9))
(843, 843, (577, 10))
(64, 64, (576, 7))
(1215, 1215, (96, 59))
(1514, 1514, (97, 106))
(1514, 1514, (97, 107))
(1514, 1514, (97, 108))
(64, 64, (96, 60))
(1514, 1514, (97, 109))
(1514, 1514, (97, 110))
(64, 64, (96, 61))
(1514, 1514, (97, 111))
(1514, 1514, (97, 112))
(64, 64, (96, 62))
(1514, 1514, (97, 113))
(1514, 1514, (97, 114))
(64, 64, (96, 63))
(1514, 1514, (97, 115))
(1514, 1514, (97, 116))
(64, 64, (96, 64))
(1514, 1514, (97, 117))
(1353, 1353, (97, 118))
(64, 64, (96, 65))
(64, 64, (326, 72))
(1188, 1188, (14, 13))
(66, 66, (578, 1))
(1133, 1133, (13, 23))
(1494, 1494, (16, 12))
(66, 66, (579, 1))
(64, 64, (578, 2))
(66, 66, (580, 1))
(1135, 1135, (18, 21))
(64, 64, (579, 2))
(947, 947, (579, 3))
(64, 64, (581, 1))
(64, 64, (580, 2))
(699, 699, (580, 3))
(465, 465, (17, 7))
(921, 921, (19, 11))
(857, 857, (20, 15))
(576, 576, (22, 9))
(66, 66, (582, 1))
(66, 66, (583, 1))
(66, 66, (584, 1))
(64, 64, (582, 2))
(998, 998, (582, 3))
(66, 66, (585, 1))
(64, 64, (583, 2))
(1014, 1014, (583, 3))
(996, 996, (584, 2))
(1514, 1514, (581, 2))
(1009, 1009, (581, 3))
(64, 64, (580, 4))
(64, 64, (580, 5))
(1514, 1514, (585, 2))
(1514, 1514, (585, 3))
(64, 64, (583, 4))
(64, 64, (581, 4))
(1049, 1049, (585, 4))
(1135, 1135, (24, 13))
(1016, 1016, (583, 5))
(66, 66, (586, 1))
(1514, 1514, (585, 5))
(1514, 1514, (585, 6))
(594, 594, (585, 7))
(64, 64, (583, 6))
(66, 66, (587, 1))
(64, 64, (586, 2))
(1016, 1016, (586, 3))
(1408, 1408, (25, 7))
(1514, 1514, (587, 2))
(1514, 1514, (587, 3))
(64, 64, (586, 4))
(64, 64, (327, 75))
(170, 170, (326, 73))
(64, 64, (13, 24))
(642, 642, (587, 4))
(1472, 1472, (550, 8))
(64, 64, (18, 22))
(64, 64, (14, 14))
(64, 64, (579, 4))
(64, 64, (20, 16))
(631, 631, (579, 5))
(64, 64, (553, 12))
(66, 66, (588, 1))
(751, 751, (552, 5))
(719, 719, (116, 16))
(64, 64, (327, 76))
(64, 64, (582, 4))
(66, 66, (589, 1))
(64, 64, (588, 2))
(64, 64, (579, 6))
(631, 631, (579, 7))
(64, 64, (536, 9))
(64, 64, (589, 2))
(792, 792, (589, 3))
(1514, 1514, (130, 22))
(1514, 1514, (130, 23))
(64, 64, (116, 17))
(1514, 1514, (130, 24))
(1514, 1514, (130, 25))
(162, 162, (130, 26))
(64, 64, (116, 18))
(1434, 1434, (553, 13))
(1434, 1434, (553, 14))
(876, 876, (553, 15))
(64, 64, (550, 9))
(365, 365, (555, 3))
(74, 74, (553, 16))
(64, 64, (24, 14))
(811, 811, (13, 25))
(64, 64, (586, 5))
(1496, 1496, (16, 13))
(66, 66, (590, 1))
(813, 813, (18, 23))
(64, 64, (591, 1))
(64, 64, (590, 2))
(700, 700, (590, 3))
(64, 64, (326, 74))
(64, 64, (578, 3))
(1407, 1407, (19, 12))
(1174, 1174, (550, 10))
(64, 64, (137, 27))
(64, 64, (588, 3))
(1514, 1514, (591, 2))
(459, 459, (591, 3))
(64, 64, (590, 4))
(64, 64, (590, 5))
(64, 64, (552, 6))
(366, 366, (137, 28))
(64, 64, (591, 4))
(806, 806, (96, 66))
(64, 64, (13, 26))
(64, 64, (553, 17))
(64, 64, (537, 7))
(64, 64, (537, 8))
(64, 64, (536, 10))
(1502, 1502, (553, 18))
(1502, 1502, (553, 19))
(914, 914, (553, 20))
(74, 74, (553, 21))
(64, 64, (550, 11))
(64, 64, (457, 48))
(64, 64, (456, 28))
(1514, 1514, (97, 119))
(1514, 1514, (97, 120))
(1514, 1514, (97, 121))
(64, 64, (96, 67))
(1514, 1514, (97, 122))
(1514, 1514, (97, 123))
(64, 64, (96, 68))
(1514, 1514, (97, 124))
(1514, 1514, (97, 125))
(64, 64, (96, 69))
(1514, 1514, (97, 126))
(1514, 1514, (97, 127))
(64, 64, (96, 70))
(1514, 1514, (97, 128))
(1514, 1514, (97, 129))
(64, 64, (96, 71))
(1514, 1514, (97, 130))
(64, 64, (18, 24))
(64, 64, (136, 18))
(1352, 1352, (97, 131))
(64, 64, (96, 72))
(1199, 1199, (136, 19))
(64, 64, (575, 4))
(64, 64, (574, 5))
(66, 66, (592, 1))
(66, 66, (593, 1))
(64, 64, (592, 2))
(671, 671, (592, 3))
(1507, 1507, (137, 29))
(64, 64, (593, 2))
(1514, 1514, (137, 30))
(64, 64, (136, 20))
(1514, 1514, (137, 31))
(611, 611, (137, 32))
(64, 64, (136, 21))
(1022, 1022, (162, 11))
(1514, 1514, (593, 3))
(1514, 1514, (593, 4))
(64, 64, (592, 4))
(1514, 1514, (593, 5))
(1514, 1514, (593, 6))
(385, 385, (593, 7))
(64, 64, (592, 5))
(256, 256, (165, 7))
(64, 64, (162, 12))
(64, 64, (577, 11))
(64, 64, (576, 8))
(159, 159, (572, 9))
(64, 64, (573, 11))
(66, 66, (594, 1))
(66, 66, (595, 1))
(64, 64, (594, 2))
(723, 723, (594, 3))
(64, 64, (595, 2))
(1514, 1514, (595, 3))
(66, 66, (595, 4))
(64, 64, (594, 4))
(1514, 1514, (595, 5))
(1514, 1514, (595, 6))
(64, 64, (594, 5))
(1514, 1514, (595, 7))
(1514, 1514, (595, 8))
(1514, 1514, (595, 9))
(64, 64, (594, 6))
(1514, 1514, (595, 10))
(1514, 1514, (595, 11))
(64, 64, (594, 7))
(1514, 1514, (595, 12))
(1514, 1514, (595, 13))
(1514, 1514, (595, 14))
(64, 64, (594, 8))
(1514, 1514, (595, 15))
(1514, 1514, (595, 16))
(64, 64, (594, 9))
(1514, 1514, (595, 17))
(1514, 1514, (595, 18))
(1514, 1514, (595, 19))
(64, 64, (594, 10))
(1514, 1514, (595, 20))
(1514, 1514, (595, 21))
(64, 64, (594, 11))
(1514, 1514, (595, 22))
(1514, 1514, (595, 23))
(64, 64, (594, 12))
(1514, 1514, (595, 24))
(1514, 1514, (595, 25))
(64, 64, (594, 13))
(1514, 1514, (595, 26))
(1514, 1514, (595, 27))
(64, 64, (594, 14))
(1514, 1514, (595, 28))
(1514, 1514, (595, 29))
(64, 64, (594, 15))
(1514, 1514, (595, 30))
(1514, 1514, (595, 31))
(64, 64, (594, 16))
(1514, 1514, (595, 32))
(1514, 1514, (595, 33))
(64, 64, (594, 17))
(1514, 1514, (595, 34))
(1514, 1514, (595, 35))
(64, 64, (594, 18))
(1514, 1514, (595, 36))
(1514, 1514, (595, 37))
(64, 64, (594, 19))
(1514, 1514, (595, 38))
(1514, 1514, (595, 39))
(64, 64, (594, 20))
(1514, 1514, (595, 40))
(1514, 1514, (595, 41))
(1514, 1514, (595, 42))
(64, 64, (594, 21))
(1514, 1514, (595, 43))
(1514, 1514, (595, 44))
(1514, 1514, (595, 45))
(64, 64, (594, 22))
(1514, 1514, (595, 46))
(1514, 1514, (595, 47))
(64, 64, (594, 23))
(1514, 1514, (595, 48))
(1514, 1514, (595, 49))
(64, 64, (594, 24))
(1514, 1514, (595, 50))
(1514, 1514, (595, 51))
(64, 64, (594, 25))
(1514, 1514, (595, 52))
(1514, 1514, (595, 53))
(1514, 1514, (595, 54))
(64, 64, (594, 26))
(1514, 1514, (595, 55))
(1514, 1514, (595, 56))
(64, 64, (594, 27))
(1514, 1514, (595, 57))
(1514, 1514, (595, 58))
(1514, 1514, (595, 59))
(64, 64, (594, 28))
(1514, 1514, (595, 60))
(1514, 1514, (595, 61))
(1514, 1514, (595, 62))
(64, 64, (594, 29))
(1514, 1514, (595, 63))
(1514, 1514, (595, 64))
(64, 64, (594, 30))
(1514, 1514, (595, 65))
(1514, 1514, (595, 66))
(64, 64, (594, 31))
(1514, 1514, (595, 67))
(1514, 1514, (595, 68))
(64, 64, (594, 32))
(1514, 1514, (595, 69))
(1514, 1514, (595, 70))
(1514, 1514, (595, 71))
(64, 64, (594, 33))
(1514, 1514, (595, 72))
(1514, 1514, (595, 73))
(64, 64, (594, 34))
(1514, 1514, (595, 74))
(1514, 1514, (595, 75))
(1514, 1514, (595, 76))
(64, 64, (594, 35))
(1514, 1514, (595, 77))
(1514, 1514, (595, 78))
(64, 64, (594, 36))
(1514, 1514, (595, 79))
(1514, 1514, (595, 80))
(1514, 1514, (595, 81))
(64, 64, (594, 37))
(1514, 1514, (595, 82))
(1514, 1514, (595, 83))
(64, 64, (594, 38))
(1514, 1514, (595, 84))
(1514, 1514, (595, 85))
(64, 64, (594, 39))
(1514, 1514, (595, 86))
(1514, 1514, (595, 87))
(64, 64, (594, 40))
(1514, 1514, (595, 88))
(1514, 1514, (595, 89))
(64, 64, (594, 41))
(1514, 1514, (595, 90))
(1514, 1514, (595, 91))
(64, 64, (594, 42))
(1514, 1514, (595, 92))
(1514, 1514, (595, 93))
(1514, 1514, (595, 94))
(64, 64, (594, 43))
(1514, 1514, (595, 95))
(1514, 1514, (595, 96))
(1514, 1514, (595, 97))
(64, 64, (594, 44))
(1514, 1514, (595, 98))
(1514, 1514, (595, 99))
(64, 64, (594, 45))
(1514, 1514, (595, 100))
(1514, 1514, (595, 101))
(1514, 1514, (595, 102))
(64, 64, (594, 46))
(1514, 1514, (595, 103))
(1514, 1514, (595, 104))
(1514, 1514, (595, 105))
(64, 64, (594, 47))
(1514, 1514, (595, 106))
(1514, 1514, (595, 107))
(64, 64, (594, 48))
(1514, 1514, (595, 108))
(1514, 1514, (595, 109))
(64, 64, (594, 49))
(1514, 1514, (595, 110))
(1514, 1514, (595, 111))
(64, 64, (594, 50))
(1514, 1514, (595, 112))
(1514, 1514, (595, 113))
(64, 64, (594, 51))
(1514, 1514, (595, 114))
(1514, 1514, (595, 115))
(64, 64, (594, 52))
(1514, 1514, (595, 116))
(1514, 1514, (595, 117))
(64, 64, (594, 53))
(1514, 1514, (595, 118))
(1514, 1514, (595, 119))
(64, 64, (594, 54))
(1514, 1514, (595, 120))
(1514, 1514, (595, 121))
(64, 64, (594, 55))
(998, 998, (595, 122))
(680, 680, (520, 3))
(66, 66, (596, 1))
(66, 66, (597, 1))
(64, 64, (596, 2))
(739, 739, (596, 3))
(64, 64, (597, 2))
(221, 221, (597, 3))
(64, 64, (594, 56))
(64, 64, (523, 2))
(64, 64, (596, 4))
(1514, 1514, (523, 3))
(1514, 1514, (523, 4))
(1514, 1514, (523, 5))
(64, 64, (520, 4))
(1514, 1514, (523, 6))
(1514, 1514, (523, 7))
(64, 64, (520, 5))
(1514, 1514, (523, 8))
(177, 177, (523, 9))
(64, 64, (523, 10))
(64, 64, (520, 6))
(64, 64, (520, 7))
(740, 740, (596, 5))
(64, 64, (523, 11))
(221, 221, (597, 4))
(740, 740, (596, 6))
(221, 221, (597, 5))
(64, 64, (596, 7))
(64, 64, (576, 9))
(64, 64, (456, 29))
(64, 64, (584, 3))
(64, 64, (585, 8))
(64, 64, (582, 5))
(64, 64, (583, 7))
(64, 64, (587, 5))
(64, 64, (586, 6))
(89, 89, (475, 8))
(64, 64, (595, 123))
(64, 64, (594, 57))
(64, 64, (593, 8))
(64, 64, (592, 6))
(64, 64, (528, 9))
(64, 64, (531, 7))
(64, 64, (531, 8))
(64, 64, (528, 10))
(1067, 1067, (443, 15))
(347, 347, (447, 16))
(1163, 1163, (436, 43))
(1147, 1147, (438, 37))
(1163, 1163, (442, 19))
(315, 315, (437, 65))
(331, 331, (439, 53))
(331, 331, (446, 22))
(1147, 1147, (444, 19))
(315, 315, (448, 20))
(64, 64, (583, 8))
(64, 64, (586, 7))
(64, 64, (582, 6))
(64, 64, (594, 58))
(64, 64, (592, 7))
(64, 64, (574, 6))
(64, 64, (560, 6))
(64, 64, (585, 9))
(64, 64, (587, 6))
(64, 64, (584, 4))
(64, 64, (595, 124))
(64, 64, (593, 9))
(64, 64, (575, 5))
(64, 64, (562, 5))
(64, 64, (443, 16))
(64, 64, (438, 38))
(64, 64, (436, 44))
(64, 64, (442, 20))
(64, 64, (597, 6))
(64, 64, (596, 8))
(1147, 1147, (443, 17))
(1131, 1131, (436, 45))
(1366, 1366, (440, 11))
(1131, 1131, (438, 39))
(1147, 1147, (442, 21))
(1147, 1147, (444, 20))
(315, 315, (447, 17))
(66, 66, (598, 1))
(315, 315, (437, 66))
(1147, 1147, (443, 18))
(1147, 1147, (436, 46))
(315, 315, (439, 54))
(1147, 1147, (438, 40))
(315, 315, (446, 23))
(1131, 1131, (442, 22))
(66, 66, (599, 1))
(64, 64, (598, 2))
(315, 315, (448, 21))
(213, 213, (598, 3))
(1131, 1131, (444, 21))
(315, 315, (447, 18))
(315, 315, (437, 67))
(1147, 1147, (443, 19))
(1147, 1147, (436, 47))
(315, 315, (439, 55))
(315, 315, (446, 24))
(64, 64, (599, 2))
(199, 199, (599, 3))
(315, 315, (448, 22))
(113, 113, (598, 4))
(315, 315, (447, 19))
(1131, 1131, (598, 5))
(315, 315, (437, 68))
(655, 655, (449, 8))
(1163, 1163, (438, 41))
(1147, 1147, (442, 23))
(64, 64, (599, 4))
(315, 315, (599, 5))
(315, 315, (439, 56))
(315, 315, (446, 25))
(1131, 1131, (444, 22))
(1147, 1147, (443, 20))
(1163, 1163, (436, 48))
(1147, 1147, (598, 6))
(1147, 1147, (438, 42))
(1131, 1131, (442, 24))
(315, 315, (448, 23))
(1163, 1163, (444, 23))
(535, 535, (452, 13))
(535, 535, (450, 16))
(315, 315, (447, 20))
(1147, 1147, (443, 21))
(315, 315, (437, 69))
(315, 315, (599, 6))
(315, 315, (439, 57))
(315, 315, (446, 26))
(536, 536, (451, 16))
(1147, 1147, (436, 49))
(1147, 1147, (438, 43))
(1147, 1147, (442, 25))
(315, 315, (448, 24))
(315, 315, (447, 21))
(315, 315, (437, 70))
(315, 315, (439, 58))
(315, 315, (446, 27))
(252, 252, (455, 19))
(254, 254, (453, 26))
(252, 252, (454, 27))
(64, 64, (440, 12))
(64, 64, (598, 7))
(64, 64, (443, 22))
(1427, 1427, (440, 13))
(64, 64, (438, 44))
(64, 64, (436, 50))
(64, 64, (450, 17))
(64, 64, (451, 17))
(64, 64, (444, 24))
(64, 64, (442, 26))
(64, 64, (452, 14))
(656, 656, (449, 9))
(64, 64, (440, 14))
(159, 159, (572, 10))
(64, 64, (573, 12))
(133, 133, (50, 45))
(64, 64, (51, 25))
(134, 134, (50, 46))
(87, 87, (50, 47))
(64, 64, (51, 26))
(64, 64, (50, 48))
(64, 64, (50, 49))
(110, 110, (50, 50))
(134, 134, (50, 51))
(64, 64, (51, 27))
(64, 64, (600, 1))
(64, 64, (493, 12))
(64, 64, (492, 12))
(64, 64, (601, 1))
(64, 64, (600, 2))
(878, 878, (600, 3))
(64, 64, (601, 2))
(1102, 1102, (601, 3))
(1102, 1102, (601, 4))
(64, 64, (600, 4))
(578, 578, (601, 5))
(1102, 1102, (601, 6))
(64, 64, (600, 5))
(578, 578, (601, 7))
(1102, 1102, (601, 8))
(64, 64, (600, 6))
(1102, 1102, (601, 9))
(1102, 1102, (601, 10))
(64, 64, (600, 7))
(525, 525, (601, 11))
(64, 64, (600, 8))
(66, 66, (563, 4))
(66, 66, (561, 5))
(64, 64, (589, 4))
(66, 66, (602, 1))
(66, 66, (603, 1))
(64, 64, (602, 2))
(764, 764, (602, 3))
(64, 64, (603, 2))
(222, 222, (603, 3))
(64, 64, (602, 4))
(90, 90, (431, 58))
(114, 114, (430, 39))
(64, 64, (431, 59))
(64, 64, (579, 8))
(64, 64, (431, 60))
(159, 159, (572, 11))
(64, 64, (573, 13))
(64, 64, (430, 40))
(223, 223, (572, 12))
(64, 64, (573, 14))
(66, 66, (604, 1))
(66, 66, (605, 1))
(66, 66, (606, 1))
(64, 64, (604, 2))
(66, 66, (607, 1))
(64, 64, (605, 2))
(651, 651, (604, 3))
(1514, 1514, (606, 2))
(1010, 1010, (606, 3))
(64, 64, (606, 4))
(64, 64, (604, 4))
(64, 64, (604, 5))
(64, 64, (606, 5))
(64, 64, (492, 13))
(175, 175, (4, 38))
(200, 200, (4, 39))
(64, 64, (5, 85))
(64, 64, (5, 86))
(64, 64, (5, 87))
(64, 64, (5, 88))
(64, 64, (5, 89))
(241, 241, (5, 90))
(1484, 1484, (5, 91))
(64, 64, (4, 40))
(1484, 1484, (5, 92))
(1484, 1484, (5, 93))
(64, 64, (4, 41))
(1484, 1484, (5, 94))
(1484, 1484, (5, 95))
(1484, 1484, (5, 96))
(64, 64, (4, 42))
(1484, 1484, (5, 97))
(1484, 1484, (5, 98))
(64, 64, (4, 43))
(1484, 1484, (5, 99))
(1484, 1484, (5, 100))
(64, 64, (4, 44))
(1484, 1484, (5, 101))
(1484, 1484, (5, 102))
(64, 64, (4, 45))
(1484, 1484, (5, 103))
(1484, 1484, (5, 104))
(64, 64, (4, 46))
(1484, 1484, (5, 105))
(1484, 1484, (5, 106))
(64, 64, (4, 47))
(1484, 1484, (5, 107))
(1484, 1484, (5, 108))
(1484, 1484, (5, 109))
(64, 64, (4, 48))
(1484, 1484, (5, 110))
(1484, 1484, (5, 111))
(1484, 1484, (5, 112))
(64, 64, (4, 49))
(1484, 1484, (5, 113))
(1484, 1484, (5, 114))
(64, 64, (4, 50))
(1484, 1484, (5, 115))
(1484, 1484, (5, 116))
(1484, 1484, (5, 117))
(1484, 1484, (5, 118))
(64, 64, (4, 51))
(1484, 1484, (5, 119))
(1484, 1484, (5, 120))
(1484, 1484, (5, 121))
(64, 64, (5, 122))
(64, 64, (4, 52))
(1484, 1484, (5, 123))
(1484, 1484, (5, 124))
(1484, 1484, (5, 125))
(1484, 1484, (5, 126))
(64, 64, (4, 53))
(1484, 1484, (5, 127))
(1484, 1484, (5, 128))
(64, 64, (4, 54))
(1484, 1484, (5, 129))
(1484, 1484, (5, 130))
(638, 638, (5, 131))
(64, 64, (4, 55))
(280, 280, (4, 56))
(64, 64, (5, 132))
(161, 161, (5, 133))
(1484, 1484, (5, 134))
(64, 64, (4, 57))
(1484, 1484, (5, 135))
(548, 548, (5, 136))
(64, 64, (4, 58))
(64, 64, (5, 137))
(64, 64, (5, 138))
(113, 113, (5, 139))
(252, 252, (5, 140))
(64, 64, (4, 59))
(64, 64, (601, 12))
(64, 64, (600, 9))
(109, 109, (5, 141))
(273, 273, (5, 142))
(64, 64, (4, 60))
(108, 108, (5, 143))
(373, 373, (5, 144))
(64, 64, (4, 61))
(180, 180, (4, 62))
(209, 209, (4, 63))
(64, 64, (5, 145))
(64, 64, (5, 146))
(64, 64, (5, 147))
(64, 64, (5, 148))
(64, 64, (5, 149))
(64, 64, (5, 150))
(630, 630, (4, 64))
(64, 64, (5, 151))
(64, 64, (5, 152))
(64, 64, (5, 153))
(66, 66, (608, 1))
(66, 66, (609, 1))
(64, 64, (608, 2))
(232, 232, (608, 3))
(64, 64, (609, 2))
(1484, 1484, (609, 3))
(289, 289, (609, 4))
(64, 64, (608, 4))
(601, 601, (608, 5))
(280, 280, (609, 5))
(99, 99, (609, 6))
